SEASON_ID,TEAM_ID,PLAYER_AGE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,position
2008-09,1610612754,22.0,1009.0,198,420,0.471,0,0,0.0,98,147,0.667,115,128,243,49,20,76,55,215,494,Center
2023-24,1610612758,23.0,275.0,34,82,0.415,20,52,0.385,5,9,0.556,9,33,42,15,10,4,4,26,93,Forward
2000-01,1610612745,34.0,1002.0,129,305,0.423,86,213,0.404,10,14,0.714,22,108,130,42,10,9,12,76,354,Forward
2011-12,1610612744,21.0,568.0,88,209,0.421,0,1,0.0,29,52,0.558,54,86,140,16,16,20,36,84,205,Forward
2009-10,0,32.0,3129.0,600,1418,0.423,129,393,0.328,338,434,0.779,78,323,401,300,132,43,259,197,1667,Guard-Forward
1968-69,1610612745,24.0,1027.0,202,498,0.406,,,,90,134,0.672,,,112,136,,,,146,494,Guard
2015-16,1610612750,25.0,2323.0,219,586,0.374,62,190,0.326,266,314,0.847,40,286,326,658,162,10,193,201,766,Guard
2004-05,1610612751,27.0,1311.0,187,489,0.382,34,108,0.315,37,45,0.822,33,156,189,63,40,4,35,101,445,Forward-Guard
1995-96,1610612749,25.0,12.0,3,5,0.6,0,0,0.0,1,3,0.333,1,3,4,1,1,2,2,6,7,Center
2023-24,1610612764,23.0,235.0,32,78,0.41,13,45,0.289,12,15,0.8,19,34,53,19,10,9,10,14,89,Guard-Forward
2012-13,1610612757,24.0,2323.0,418,744,0.562,0,2,0.0,182,268,0.679,266,562,828,88,48,51,145,160,1018,Center-Forward
1979-80,1610612752,35.0,633.0,161,352,0.457,0.0,0.0,,56,64,0.875,16.0,20.0,36,67,21.0,3.0,28.0,46,378,Guard
1999-00,1610612739,24.0,253.0,53,112,0.473,8,20,0.4,18,23,0.783,11,14,25,45,12,1,17,23,132,Guard
2012-13,1610612764,26.0,2200.0,281,636,0.442,139,329,0.422,168,198,0.848,53,241,294,143,49,17,90,166,869,Forward-Guard
1953-54,1610612737,24.0,91.0,6,26,0.231,,,,4,8,0.5,,,16,5,,,,21,16,Forward
2001-02,1610612741,29.0,1406.0,121,291,0.416,24,92,0.261,79,94,0.84,18,192,210,136,61,5,32,87,345,Guard
2023-24,1610612740,32.0,1925.0,402,719,0.559,37,120,0.308,161,205,0.785,186,535,721,173,32,68,111,218,1002,Center
1947-48,0,26.0,,103,364,0.283,,,,87,150,0.58,,,,7,,,,115,293,Center
1997-98,1610612748,28.0,2362.0,278,590,0.471,0,0,0.0,151,197,0.766,235,400,635,103,66,98,97,264,707,Forward-Center
2024-25,1610612740,33.0,106.0,27,57,0.474,12,30,0.4,4,6,0.667,0,8,8,11,9,2,4,5,70,Guard
2017-18,1610612737,20.0,1785.0,314,545,0.576,16,47,0.34,133,186,0.715,176,365,541,98,47,80,105,215,777,Forward-Center
1970-71,1610612747,28.0,613.0,111,256,0.434,,,,60,77,0.779,,,149,37,,,,99,282,Forward
2016-17,1610612739,37.0,1614.0,153,343,0.446,62,186,0.333,80,108,0.741,28,175,203,78,26,10,52,153,448,Forward
2021-22,1610612754,28.0,566.0,69,190,0.363,27,90,0.3,15,17,0.882,8,37,45,62,12,4,33,51,180,Guard
2020-21,1610612754,21.0,12.0,1,9,0.111,0,1,0.0,3,3,1.0,2,3,5,2,0,0,0,0,5,Guard
2016-17,1610612758,19.0,355.0,56,102,0.549,0,2,0.0,12,14,0.857,24,62,86,20,3,17,24,44,124,Center
2014-15,1610612765,22.0,2587.0,390,972,0.401,153,444,0.345,110,158,0.696,46,209,255,109,93,18,94,161,1043,Guard
2021-22,1610612747,25.0,311.0,49,97,0.505,6,23,0.261,23,38,0.605,34,48,82,12,4,9,13,57,127,Forward
1993-94,1610612750,25.0,989.0,134,289,0.464,0,1,0.0,56,80,0.7,87,208,295,46,35,58,79,131,324,Center
1999-00,1610612764,22.0,1373.0,254,605,0.42,28,77,0.364,103,133,0.774,38,91,129,108,28,6,84,142,639,Guard
2003-04,1610612758,34.0,2779.0,317,688,0.461,49,142,0.345,148,172,0.86,69,260,329,347,151,41,155,186,831,Guard-Forward
1972-73,0,25.0,1552.0,350,824,0.425,,,,116,178,0.652,,,453,60,,,,171,816,Forward
2018-19,1610612749,23.0,62.0,12,25,0.48,3,5,0.6,10,15,0.667,4,16,20,2,0,0,3,3,37,Forward
1975-76,1610612741,22.0,259.0,33,84,0.393,,,,26,37,0.703,25,44,69,19,7,14,,20,92,Center
1974-75,1610612760,26.0,101.0,6,29,0.207,,,,6,9,0.667,6.0,9.0,15,7,4.0,3.0,,12,18,Forward
2020-21,1610612761,24.0,392.0,44,84,0.524,0,0,0.0,23,33,0.697,42,55,97,9,13,20,12,43,111,Center
2022-23,1610612745,21.0,914.0,81,237,0.342,40,140,0.286,24,36,0.667,18,80,98,132,31,7,86,59,226,Guard
2003-04,0,32.0,410.0,40,105,0.381,11,23,0.478,27,31,0.871,9,28,37,82,25,3,33,44,118,Guard
2006-07,1610612737,24.0,199.0,11,39,0.282,2,13,0.154,2,6,0.333,3,20,23,9,5,2,9,32,26,Guard
2018-19,1610612744,32.0,1218.0,163,355,0.459,69,188,0.367,64,80,0.8,72,216,288,96,27,18,43,137,459,Forward
1949-50,1610612737,25.0,0.0,8,26,0.308,,,,10,12,0.833,,,0.0,8,,,,13,26,Forward
2010-11,1610612743,23.0,2103.0,346,688,0.503,69,171,0.404,172,225,0.764,67,142,209,377,80,4,137,133,933,Guard
2007-08,1610612760,35.0,1060.0,139,271,0.513,0,0,0.0,39,56,0.696,94,275,369,53,35,43,28,131,317,Forward
2023-24,0,23.0,987.0,145,316,0.459,47,126,0.373,45,59,0.763,20,129,149,165,51,3,65,48,382,Guard
2010-11,1610612747,31.0,484.0,38,116,0.328,8,34,0.235,7,10,0.7,9,58,67,62,9,4,31,38,91,Forward
2020-21,1610612753,20.0,655.0,111,253,0.439,22,69,0.319,46,70,0.657,19,110,129,73,16,8,42,39,290,Guard
1971-72,0,28.0,2230.0,461,1058,0.436,,,,226,335,0.675,,,534,116,,,,189,1148,Center
1972-73,1610612738,34.0,423.0,47,149,0.315,,,,23,35,0.657,,,88,27,,,,82,117,Forward
1963-64,1610612752,24.0,696.0,154,326,0.472,,,,87,116,0.75,,,164,26,,,,86,395,Forward
1957-58,1610612737,29.0,2239.0,216,719,0.3,,,,134,221,0.606,,,195,333,,,,184,566,Guard
2006-07,1610612745,24.0,2211.0,306,700,0.437,177,401,0.441,83,105,0.79,31,221,252,194,76,5,137,133,872,Guard
1976-77,1610612762,23.0,1645.0,140,256,0.547,,,,145,201,0.721,167,328,495,167,50,43,,241,425,Forward
2007-08,1610612750,31.0,892.0,136,375,0.363,61,188,0.324,35,66,0.53,56,112,168,45,33,8,46,80,368,Forward
1974-75,1610612765,26.0,1030.0,188,376,0.5,,,,59,70,0.843,66.0,150.0,216,17,20.0,25.0,,76,435,Forward
2020-21,0,24.0,1324.0,208,506,0.411,105,314,0.334,38,50,0.76,24,139,163,110,51,12,88,63,559,Guard-Forward
1959-60,1610612738,22.0,423.0,58,154,0.377,,,,29,41,0.707,,,85,18,,,,57,145,Forward
2024-25,1610612764,25.0,85.0,14,30,0.467,6,18,0.333,3,4,0.75,0,10,10,6,1,0,3,8,37,Forward
2024-25,1610612748,33.0,34.0,3,5,0.6,3,4,0.75,0,0,0.0,0,3,3,2,0,1,0,0,9,Guard
2005-06,1610612741,31.0,22.0,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,1,1,0,1,6,0,Guard
2023-24,1610612752,24.0,1187.0,157,299,0.525,13,50,0.26,45,70,0.643,141,210,351.0,53,30,56,54,103,372,Forward
1949-50,1610612758,30.0,,317,887,0.357,,,,261,347,0.752,,,,294,,,,187,895,Guard
2004-05,1610612739,30.0,2615.0,458,979,0.468,2,7,0.286,402,503,0.799,299,373,672,100,53,165,191,313,1320,Center
2003-04,1610612743,24.0,984.0,215,468,0.459,33,87,0.379,78,104,0.75,44,121,165,60,32,20,78,105,541,Forward
2014-15,1610612757,24.0,391.0,47,91,0.516,0,0,0.0,21,48,0.438,33,100,133,9,16,11,33,54,115,Forward
2020-21,1610612748,21.0,1635.0,307,699,0.439,107,297,0.36,94,117,0.803,25,243,268,184,35,17,101,71,815,Guard
2006-07,0,27.0,2563.0,495,1083,0.457,127,293,0.433,168,242,0.694,151,345,496,149,65,24,169,269,1285,Forward
1948-49,1610610032,26.0,,25,135,0.185,,,,22,34,0.647,,,,18,,,,39,72,Center
2008-09,1610612744,24.0,442.0,51,131,0.389,15,38,0.395,40,50,0.8,33,48,81,20,14,19,16,78,157,Forward
1955-56,1610612765,22.0,409.0,52,164,0.317,,,,43,69,0.623,,,170.0,18,,,,60,147,Forward
1973-74,0,30.0,1871.0,195,396,0.492,,,,39,60,0.65,31.0,90.0,121,238,54.0,21.0,,150,429,Guard
2006-07,0,23.0,20.0,3,6,0.5,2,3,0.667,0,0,0.0,1,1,2,0,1,0,1,2,8,Guard-Forward
1990-91,1610612739,32.0,1841.0,230,496,0.464,6,25,0.24,143,172,0.831,37,135,172,351,98,12,126,170,609,Guard
2019-20,1610612756,24.0,1255.0,176,405,0.435,106,272,0.39,46,57,0.807,49,138,187,69,36,20,32,88,504,Forward
1997-98,1610612739,26.0,188.0,16,36,0.444,0,0,0.0,12,18,0.667,20,39,59,8,6,8,10,45,44,Center
2006-07,1610612746,29.0,746.0,85,194,0.438,4,23,0.174,32,36,0.889,12,71,83,93,41,1,34,60,206,Guard
2008-09,1610612741,24.0,1665.0,265,591,0.448,8,20,0.4,152,191,0.796,80,215,295,94,60,25,72,85,690,Forward
1994-95,1610612762,24.0,860.0,104,238,0.437,13,44,0.295,62,93,0.667,44,97,141,34,48,11,42,101,283,Guard-Forward
1996-97,1610612745,34.0,1962.0,350,728,0.481,2,14,0.143,140,202,0.693,146,415,561,71,42,32,119,216,842,Center-Forward
2006-07,1610612755,31.0,2144.0,307,661,0.464,1,19,0.053,160,198,0.808,72,176,248,416,73,6,152,126,775,Guard
1995-96,0,23.0,405.0,33,100,0.33,9,29,0.31,31,46,0.674,9,35,44,54,16,2,43,37,106,Guard
1992-93,1610612747,23.0,1656.0,297,634,0.468,46,118,0.39,162,206,0.786,64,115,179,166,60,14,123,193,802,Guard
2009-10,1610612739,24.0,10.0,0,2,0.0,0,1,0.0,1,4,0.25,0,1,1,2,0,0,1,0,1,Guard
2014-15,1610612762,26.0,42.0,6,13,0.462,5,7,0.714,1,2,0.5,0,3,3,4,2,0,4,1,18,Guard
2004-05,1610612758,27.0,822.0,150,305,0.492,0,1,0.0,78,108,0.722,78,149,227,75,27,11,48,76,378,Center-Forward
1980-81,1610612758,25.0,2593.0,710,1306,0.544,10.0,35.0,0.286,317,455,0.697,119,139,258,233,93,18,173,172,1747,Guard
2007-08,1610612750,24.0,1547.0,297,528,0.563,0,9,0.0,133,200,0.665,123,230,353,60,36,17,89,217,727,Forward
2020-21,1610612752,36.0,936.0,99,158,0.627,3,15,0.2,40,55,0.727,99,151,250,36,31,49,22,99,241,Forward
2023-24,1610612759,24.0,2038.0,391,862,0.454,127,367,0.346,175,221,0.792,95,282,377,195,51,20,100,149,1084,Forward-Guard
1972-73,1610612760,30.0,2439.0,316,613,0.515,,,,214,265,0.808,,,827,176,,,,239,846,Center
2019-20,1610612758,22.0,1634.0,391,815,0.48,54,185,0.292,241,342,0.705,35,161,196,348,74,25,158,145,1077,Guard
2020-21,1610612762,32.0,2216.0,406,925,0.439,180,461,0.39,233,265,0.879,40,241,281,136,45,4,128,115,1225,Forward
2000-01,1610612758,28.0,19.0,0,4,0.0,0,0,0.0,0,2,0.0,2,6,8,1,0,3,2,5,0,Forward
1999-00,1610612750,24.0,20.0,3,4,0.75,0,0,0.0,0,0,0.0,1,1,2,1,1,0,1,4,6,Forward
1971-72,1610612749,30.0,1030.0,144,354,0.407,,,,74,90,0.822,,,75,141,,,,112,362,Guard
2009-10,1610612764,22.0,968.0,156,307,0.508,0,1,0.0,74,116,0.638,88,155,243,14,16,101,51,122,386,Center-Forward
1994-95,1610612750,23.0,139.0,15,44,0.341,2,12,0.167,13,16,0.813,6,5,11,16,6,0,9,19,45,Forward
1988-89,1610612762,25.0,327.0,55,125,0.44,0,1,0.0,31,52,0.596,30,28,58,11,8,7,36,40,141,Forward
1999-00,1610612765,26.0,45.0,4,14,0.286,0,7,0.0,2,2,1.0,3,4,7,3,0,0,3,8,10,
2017-18,1610612752,32.0,167.0,17,53,0.321,2,11,0.182,12,15,0.8,1,17,18,27,7,1,15,14,48,Guard
1998-99,1610612750,31.0,296.0,15,54,0.278,0,0,0.0,21,38,0.553,27,32,59,41,12,5,14,38,51,Guard
1971-72,1610612737,33.0,546.0,51,134,0.381,,,,31,44,0.705,,,190,40,,,,50,133,Forward
2013-14,1610612743,24.0,527.0,68,176,0.386,18,61,0.295,52,69,0.754,20,102,122,32,26,19,39,64,206,
1976-77,1610612739,29.0,2409.0,558,1221,0.457,,,,213,268,0.795,120.0,120.0,240,220,57.0,10.0,,221,1329,Guard
2005-06,0,31.0,1027.0,174,369,0.472,1,2,0.5,66,82,0.805,86,131,217,44,13,8,65,126,415,Forward
1948-49,0,28.0,,203,691,0.294,,,,161,291,0.553,,,,140,,,,247,567,Forward
1990-91,1610612766,23.0,1944.0,376,836,0.45,2,14,0.143,152,182,0.835,105,158,263,303,104,39,163,186,906,Guard
1983-84,1610612742,23.0,202.0,15,42,0.357,0,0,0.0,7,22,0.318,19,27,46,13,1,15,12,55,37,Center
2022-23,1610612747,26.0,1024.0,155,260,0.596,10,36,0.278,52,84,0.619,116,170,286,36,26,35,46,144,372,Forward
2008-09,1610612760,23.0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,0,2,Center
1985-86,1610612759,29.0,669.0,74,163,0.454,0,2,0.0,43,67,0.642,42,90,132,53,22,14,51,109,191,Forward
1968-69,1610612760,25.0,483.0,69,160,0.431,,,,43,72,0.597,,,104,62,,,,45,181,Forward
1991-92,1610612762,28.0,3054.0,798,1516,0.526,3,17,0.176,673,865,0.778,225,684,909,241,108,51,248,226,2272,Forward
1996-97,1610612761,32.0,43.0,5,12,0.417,0,0,0.0,3,4,0.75,3,6,9,1,1,0,2,5,13,Center
2002-03,1610612737,30.0,2518.0,276,595,0.464,0,0,0.0,154,214,0.72,154,453,607,73,56,262,137,271,706,Center
2021-22,0,25.0,359.0,54,110,0.491,8,28,0.286,25,42,0.595,39,58,97,14,5,11,16,68,141,Forward
2024-25,1610612744,31.0,63.0,21,40,0.525,13,25,0.52,2,2,1.0,2,13,15,9,2,1,5,5,57,Guard
2010-11,1610612764,31.0,1014.0,139,312,0.446,43,124,0.347,43,51,0.843,48,136,184,63,30,20,52,96,364,Forward
1993-94,1610612757,23.0,673.0,104,285,0.365,23,73,0.315,45,67,0.672,34,44,78,68,30,15,52,69,276,Guard
2002-03,1610612748,25.0,2320.0,335,790,0.424,0,4,0.0,97,121,0.802,134,291,425.0,54,37,78,128,234,767,Forward
1992-93,1610612742,26.0,2462.0,393,863,0.455,2,8,0.25,167,281,0.594,259,442,701,68,36,28,160,199,955,Center-Forward
1952-53,1610612758,29.0,1288.0,129,360,0.358,,,,88,133,0.662,,,279.0,81,,,,258,346,Forward
1986-87,1610612745,28.0,688.0,165,310,0.532,1,7,0.143,65,86,0.756,13,35,48,90,19,5,52,69,396,Guard
2023-24,0,31.0,674.0,92,234,0.393,76,200,0.38,30,33,0.909,9,52,61,35,26,12,18,56,290,Forward
2011-12,1610612741,23.0,1375.0,302,695,0.435,54,173,0.312,194,239,0.812,26,105,131,307,35,28,119,52,852,Guard
1992-93,1610612749,25.0,339.0,42,92,0.457,4,8,0.5,68,85,0.8,40,75,115,14,11,1,13,20,156,Forward
1949-50,1610612744,23.0,,88,305,0.289,,,,78,117,0.667,,,,40,,,,111,254,Forward
2008-09,1610612739,25.0,2152.0,285,624,0.457,91,228,0.399,90,108,0.833,31,172,203,226,94,13,92,125,751,Guard
1950-51,1610612752,26.0,,229,613,0.374,,,,146,208,0.702,,,426.0,117,,,,222,604,Center
2013-14,1610612748,33.0,260.0,25,67,0.373,17,48,0.354,7,7,1.0,1,21,22,19,6,1,9,26,74,Guard
1964-65,1610612752,31.0,1720.0,346,737,0.469,,,,165,301,0.548,,,545,129,,,,194,857,Forward
2024-25,1610612744,34.0,67.0,4,9,0.444,2,4,0.5,3,4,0.75,0,13,13,9,4,2,7,10,13,Forward
2000-01,1610612745,31.0,1583.0,202,513,0.394,98,248,0.395,97,126,0.77,31,214,245,97,30,28,73,153,599,Forward-Guard
1999-00,1610612748,34.0,2308.0,170,422,0.403,110,304,0.362,56,69,0.812,27,306,333,206,89,17,62,156,506,Guard-Forward
1948-49,1610610029,27.0,,0,0,,,,,0,0,,,,,1,,,,0,0,Forward
2013-14,1610612755,22.0,2414.0,427,1054,0.405,55,208,0.264,258,367,0.703,101,336,437,441,130,43,247,213,1167,Guard
2002-03,1610612737,29.0,70.0,4,17,0.235,0,0,0.0,3,4,0.75,7,15,22,5,3,1,2,13,11,Center
1964-65,1610612755,27.0,1100.0,213,434,0.491,,,,148,184,0.804,,,102,139,,,,119,574,Guard
1994-95,1610612751,26.0,318.0,41,108,0.38,0,0,0.0,6,11,0.545,29,52,81,15,3,17,17,45,88,Center
1973-74,1610612747,24.0,2628.0,538,1197,0.449,,,,187,234,0.799,120.0,258.0,378,369,157.0,29.0,,229,1263,Guard
1946-47,1610612744,23.0,,29,146,0.199,,,,16,26,0.615,,,,4,,,,34,74,Forward
1967-68,1610612738,28.0,782.0,114,272,0.419,,,,43,84,0.512,,,161,69,,,,165,271,Guard
2000-01,1610612738,27.0,307.0,53,112,0.473,17,37,0.459,46,60,0.767,11,33,44,11,4,3,19,45,169,Guard
2018-19,1610612756,25.0,1184.0,222,365,0.608,0,0,0.0,128,175,0.731,115,216,331,60,42,79,52,194,572,Forward
2014-15,1610612760,23.0,809.0,196,346,0.566,3,4,0.75,90,116,0.776,130,157,287,29,13,13,52,75,485,Center
2006-07,1610612755,20.0,688.0,93,211,0.441,12,37,0.324,64,92,0.696,17,53,70,110,22,1,46,42,262,Guard
2023-24,1610612762,27.0,1820.0,427,890,0.48,175,439,0.399,249,277,0.899,122,327,449,110,50,26,77,100,1278,Forward-Center
1973-74,1610612741,26.0,186.0,23,46,0.5,,,,14,28,0.5,13.0,24.0,37,13,3.0,1.0,,30,60,Forward
2016-17,1610612741,27.0,2809.0,570,1252,0.455,91,248,0.367,585,676,0.865,129,341,470,417,143,32,159,112,1816,Forward
2001-02,1610612747,26.0,650.0,66,146,0.452,0,2,0.0,35,54,0.648,89,73,162,44,16,13,22,104,167,Forward
1965-66,1610612744,22.0,2990.0,745,1698,0.439,,,,569,660,0.862,,,850,173,,,,297,2059,Forward
2006-07,1610612762,23.0,2950.0,494,1083,0.456,82,255,0.322,227,296,0.767,41,226,267,745,78,13,246,254,1297,Guard
1986-87,1610612762,23.0,2857.0,728,1422,0.512,0,7,0.0,323,540,0.598,278,577,855,158,104,60,237,323,1779,Forward
1989-90,1610612760,32.0,242.0,48,90,0.533,0,0,0.0,21,35,0.6,19,31,50,16,3,5,25,52,117,Center
2006-07,1610612754,21.0,556.0,75,160,0.469,19,52,0.365,11,20,0.55,33,50,83,22,6,8,24,69,180,Forward
1998-99,1610612760,34.0,1481.0,169,358,0.472,1,1,1.0,29,94,0.309,184,241,425,43,20,30,49,150,368,Center-Forward
1987-88,1610612758,24.0,207.0,38,81,0.469,15,31,0.484,26,30,0.867,6,14,20,26,7,3,16,15,117,Guard
1988-89,0,25.0,500.0,45,123,0.366,10,34,0.294,14,23,0.609,7,22,29,118,24,4,54,70,114,Guard
2023-24,0,24.0,1025.0,122,328,0.372,81,240,0.338,34,45,0.756,15,85,100,66,35,7,28,75,359,Guard
1986-87,1610612747,23.0,219.0,48,96,0.5,0,2,0.0,42,54,0.778,23,30,53,16,16,3,24,39,138,Forward
2006-07,1610612758,25.0,1410.0,163,380,0.429,53,149,0.356,95,114,0.833,53,152,205,87,45,43,70,190,474,Guard-Forward
2010-11,1610612752,21.0,127.0,14,45,0.311,1,4,0.25,6,12,0.5,11,29,40,7,4,8,10,15,35,
1996-97,1610612766,31.0,11.0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,3,0,Center
1991-92,1610612755,25.0,3013.0,521,1127,0.462,91,229,0.397,403,461,0.874,53,218,271,248,157,43,189,174,1536,Guard
1989-90,1610612746,26.0,86.0,5,14,0.357,0,1,0.0,11,13,0.846,3,4,7,20,3,0,7,6,21,Guard
2012-13,1610612763,25.0,20.0,1,6,0.167,0,0,0.0,0,3,0.0,3,2,5,0,0,0,1,4,2,Center
1979-80,0,31.0,2131.0,466,867,0.537,1.0,6.0,0.167,277,354,0.782,152.0,400.0,552,184,74.0,89.0,162.0,200,1210,Center
1967-68,1610612760,24.0,1494.0,211,484,0.436,,,,168,244,0.689,,,600,68,,,,273,590,Forward
1978-79,1610612755,29.0,2538.0,368,869,0.423,,,,266,335,0.794,72.0,172.0,244,371,72.0,7.0,197.0,199,1002,Guard
1987-88,1610612742,32.0,1480.0,208,415,0.501,30.0,74.0,0.405,91,108,0.843,18,84,102,303,51,18,91,149,537,Guard
2001-02,1610612750,22.0,260.0,26,90,0.289,6,35,0.171,13,19,0.684,4,20,24,36,7,0,19,17,71,Guard
1992-93,1610612745,30.0,2357.0,385,690,0.558,0,2,0.0,153,256,0.598,219,370,589,181,43,19,151,234,923,Center-Forward
1993-94,1610612746,28.0,640.0,74,177,0.418,6,16,0.375,33,45,0.733,36,72,108,30,13,15,39,61,187,Forward
2013-14,0,29.0,1114.0,193,471,0.41,68,180,0.378,94,105,0.895,10,80,90,83,18,0,64,65,548,Guard
2005-06,0,25.0,17.0,2,7,0.286,0,2,0.0,2,3,0.667,3,1,4,1,2,0,1,3,6,Forward
1994-95,1610612758,27.0,820.0,76,147,0.517,0,1,0.0,57,98,0.582,57,117,174,15,14,80,33,146,209,Center
2003-04,1610612762,28.0,385.0,49,94,0.521,0,0,0.0,30,35,0.857,28,54,82,19,7,13,22,64,128,Forward-Center
2018-19,1610612739,24.0,176.0,27,55,0.491,9,25,0.36,11,16,0.688,3,16,19,23,8,3,11,15,74,Guard
1968-69,1610612756,25.0,2108.0,399,846,0.472,,,,185,255,0.725,,,328,211,,,,213,983,Guard
1996-97,1610612759,25.0,24.0,5,15,0.333,0,0,0.0,0,1,0.0,3,2,5,0,1,0,5,8,10,Forward
2022-23,1610612751,30.0,917.0,144,356,0.404,43,149,0.289,98,123,0.797,9,98,107,236,28,8,55,63,429,Guard
2003-04,1610612740,33.0,1701.0,149,375,0.397,43,139,0.309,34,51,0.667,96,216,312,117,48,18,64,159,375,Forward
2021-22,1610612753,25.0,960.0,197,396,0.497,66,201,0.328,104,129,0.806,42,190,232,87,20,13,56,123,564,Forward-Center
1975-76,1610612737,33.0,2026.0,346,785,0.441,,,,126,166,0.759,35.0,151.0,186,146,57.0,7.0,,202,818,Forward
2004-05,1610612749,33.0,482.0,53,121,0.438,29,71,0.408,19,23,0.826,9,42,51,78,15,0,14,27,154,Guard
2000-01,1610612739,30.0,959.0,128,292,0.438,34,84,0.405,24,30,0.8,11,119,130,64,27,11,40,62,314,Guard-Forward
1998-99,1610612759,23.0,1963.0,418,845,0.495,1,7,0.143,247,358,0.69,159,412,571,121,45,126,146,147,1084,Center-Forward
1948-49,1610610025,44.0,0.0,1,3,0.333,,,,0,0,0.0,,,0.0,0,,,,2,2,
2017-18,0,28.0,1108.0,187,334,0.56,10,28,0.357,57,79,0.722,110,195,305,47,15,35,47,126,441,Forward-Center
2023-24,0,33.0,1759.0,276,497,0.555,60,155,0.387,150,180,0.833,108,303,411,347,74,30,152,230,762,Forward-Center
2004-05,1610612738,23.0,121.0,15,29,0.517,0,3,0.0,11,15,0.733,8,8,16,10,3,1,5,12,41,Forward
1947-48,1610610032,43.0,,95,376,0.253,,,,63,104,0.606,,,,16,,,,62,253,
1997-98,1610612754,29.0,2191.0,254,528,0.481,0,3,0.0,277,398,0.696,192,368,560,61,45,72,103,234,785,Forward-Center
1953-54,1610612747,27.0,1877.0,212,530,0.4,,,,72,97,0.742,,,224,179,,,,234,496,Guard
1997-98,0,27.0,875.0,93,238,0.391,5,22,0.227,59,76,0.776,12,54,66,177,23,0,86,79,250,Guard
2021-22,1610612757,24.0,46.0,5,14,0.357,2,6,0.333,2,2,1.0,6,9,15,3,0,1,0,7,14,Forward
2013-14,1610612744,30.0,2040.0,220,458,0.48,62,175,0.354,86,132,0.652,53,240,293,263,95,18,100,103,588,Guard-Forward
2005-06,1610612743,28.0,1546.0,297,600,0.495,5,22,0.227,121,170,0.712,93,260,353,79,43,52,72,171,720,Forward
2012-13,1610612747,33.0,1175.0,114,270,0.422,72,171,0.421,27,35,0.771,21,111,132,173,34,6,62,83,327,Guard
1972-73,1610612749,30.0,1951.0,351,699,0.502,,,,63,73,0.863,,,158,236,,,,119,765,Guard
2021-22,0,28.0,1640.0,358,555,0.645,4,17,0.235,212,296,0.716,149,282,431,145,29,43,72,137,932,Forward-Center
2009-10,1610612746,21.0,2229.0,352,784,0.449,119,321,0.371,222,299,0.742,25,135,160,186,69,14,144,96,1045,Guard
1981-82,1610612756,25.0,23.0,9,13,0.692,0,0,,3,5,0.6,1,3,4,3,2,0,3,3,21,Guard
1960-61,1610612752,26.0,2976.0,737,1723,0.428,,,,372,456,0.816,,,1055,191,,,,268,1846,Forward
1987-88,0,26.0,1498.0,226,453,0.499,0,3,0.0,141,185,0.762,116,234,350,62,43,41,127,230,593,Forward
2003-04,1610612758,21.0,337.0,32,89,0.36,0,2,0.0,11,24,0.458,35,39,74,19,14,14,8,37,75,Forward
1962-63,1610612765,27.0,1470.0,305,730,0.418,,,,118,164,0.72,,,233,188,,,,207,728,Guard
2020-21,1610612765,19.0,670.0,71,201,0.353,20,72,0.278,14,17,0.824,6,63,69,138,27,10,83,57,176,Guard
1990-91,1610612744,27.0,987.0,183,365,0.501,1,6,0.167,178,246,0.724,51,67,118,85,62,4,75,136,545,Guard
1990-91,1610612766,25.0,744.0,92,198,0.465,0,0,0.0,46,84,0.548,55,153,208,21,10,11,44,123,230,Center
1987-88,1610612755,30.0,522.0,72,171,0.421,9,27,0.333,58,72,0.806,8,39,47,108,11,6,50,35,211,Guard
1990-91,1610612741,23.0,337.0,53,104,0.51,1,2,0.5,20,28,0.714,42,56,98,16,12,13,23,51,127,Forward-Center
1996-97,1610612749,33.0,2056.0,246,522,0.471,0,0,0.0,199,259,0.768,136,361,497,53,61,40,105,206,691,Forward
1994-95,1610612754,29.0,2665.0,505,1092,0.462,195,470,0.415,383,427,0.897,30,180,210,242,98,16,151,157,1588,Guard
1995-96,1610612737,31.0,19.0,2,4,0.5,0,1,0.0,0,0,0.0,1,5,6,1,0,0,0,0,4,Forward
2000-01,1610612739,33.0,267.0,31,75,0.413,0,1,0.0,16,24,0.667,5,31,36,6,6,6,6,27,78,Forward
1990-91,1610612753,27.0,1459.0,292,632,0.462,0,5,0.0,161,258,0.624,168,187,355,58,34,9,107,113,745,Forward
1971-72,1610612737,23.0,110.0,20,43,0.465,,,,13,20,0.65,,,11,9,,,,13,53,Guard
2001-02,1610612751,29.0,119.0,8,29,0.276,2,4,0.5,12,18,0.667,8,13,21,5,3,0,2,14,30,Forward
2001-02,1610612758,31.0,721.0,115,245,0.469,0,3,0.0,34,56,0.607,76,122,198,32,11,18,33,65,264,Forward
1951-52,1610610024,30.0,2242.0,290,867,0.334,,,,353,423,0.835,,,214.0,303,,,,213,933,Guard
