age,education,education level,marital status,Occupation,relationship,race,sex,Investment profit,Investment loss,hours per week,native country,income
32,Bachelor's Degree,13,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,0,0,48,United-States,>50K
50,Master's Degree,14,Never-married,Professional Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
51,High School Graduate,9,Widowed,Service Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Some College Education,10,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,25,United-States,<=50K
43,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
42,Vocational Associate Degree,11,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,United-States,<=50K
42,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,Other,Male,0,0,40,United-States,<=50K
38,Some College Education,10,Divorced,Technical and Labor Occupations,Own-child,White,Female,0,0,25,United-States,<=50K
51,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
52,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,>50K
29,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Other-relative,White,Male,0,0,50,United-States,<=50K
38,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,99,United-States,<=50K
45,Some College Education,10,Divorced,Professional Occupations,Unmarried,White,Female,0,0,32,United-States,<=50K
28,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
48,Bachelor's Degree,13,Divorced,Management and Administrative Occupations,Unmarried,White,Male,0,0,58,United-States,>50K
37,Vocational Associate Degree,11,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,7688,0,40,United-States,>50K
25,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,80,United-States,<=50K
34,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,45,United-States,<=50K
42,Some College Education,10,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,40,United-States,>50K
41,Master's Degree,14,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,55,United-States,<=50K
27,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,5178,0,40,United-States,>50K
39,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
23,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,11th Grade,7,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,4,United-States,<=50K
34,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,>50K
55,Professional School,15,Divorced,Professional Occupations,Not-in-family,White,Female,0,0,39,United-States,<=50K
30,High School Graduate,9,Separated,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Master's Degree,14,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,50,Italy,>50K
34,Some College Education,10,Separated,Technical and Labor Occupations,Not-in-family,White,Male,0,0,45,United-States,<=50K
41,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,2415,55,United-States,>50K
46,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,60,United-States,>50K
34,High School Graduate,9,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,50,United-States,<=50K
39,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,Black,Male,0,0,40,United-States,<=50K
49,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
61,9th Grade,5,Never-married,Technical and Labor Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
38,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,35,United-States,>50K
37,9th Grade,5,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,70,United-States,>50K
36,Doctoral Degree,16,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,36,United-States,>50K
66,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,8,United-States,>50K
23,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
20,High School Graduate,9,Never-married,Service Occupations,Other-relative,Black,Male,0,0,25,United-States,<=50K
35,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
40,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,<=50K
36,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,1672,50,United-States,<=50K
32,High School Graduate,9,Divorced,Technical and Labor Occupations,Own-child,White,Male,0,1590,62,United-States,<=50K
40,Bachelor's Degree,13,Married-spouse-absent,Management and Administrative Occupations,Not-in-family,White,Male,0,0,40,United-States,>50K
47,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,55,United-States,>50K
34,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
43,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
24,11th Grade,7,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,35,United-States,<=50K
41,Bachelor's Degree,13,Divorced,Professional Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
44,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,60,United-States,<=50K
28,9th Grade,5,Divorced,Professional Occupations,Not-in-family,Black,Female,0,0,40,United-States,<=50K
41,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,50,United-States,>50K
45,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,United-States,>50K
42,Some College Education,10,Separated,Management and Administrative Occupations,Unmarried,Black,Female,0,0,41,United-States,<=50K
18,12th Grade,8,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,20,United-States,<=50K
56,Some College Education,10,Widowed,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,White,Female,7688,0,30,United-States,>50K
45,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
30,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,37,United-States,<=50K
30,Some College Education,10,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,60,United-States,<=50K
21,High School Graduate,9,Never-married,Technical and Labor Occupations,Other-relative,White,Male,0,0,20,Mexico,<=50K
43,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,20,United-States,<=50K
33,High School Graduate,9,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,45,United-States,<=50K
50,Doctoral Degree,16,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,60,United-States,>50K
46,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,0,55,United-States,>50K
32,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,60,United-States,>50K
53,High School Graduate,9,Married-civ-spouse,Service Occupations,Other-relative,White,Female,0,0,40,United-States,<=50K
30,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,Asian-Pac-Islander,Male,0,0,20,India,>50K
22,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
56,12th Grade,8,Widowed,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Vocational Associate Degree,11,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,57,United-States,<=50K
40,Some College Education,10,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
77,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Female,0,0,10,United-States,<=50K
24,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
21,High School Graduate,9,Never-married,Management and Administrative Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
49,Some College Education,10,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,65,United-States,>50K
70,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,25,United-States,<=50K
50,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,<=50K
57,11th Grade,7,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
25,Some College Education,10,Never-married,Management and Administrative Occupations,Other-relative,White,Female,0,1504,45,United-States,<=50K
64,Doctoral Degree,16,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,60,United-States,>50K
23,Some College Education,10,Never-married,Service Occupations,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Dominican-Republic,<=50K
41,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,3464,0,40,United-States,<=50K
25,Academic Associate Degree,12,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,45,United-States,<=50K
21,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,25,United-States,<=50K
62,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
30,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,United-States,>50K
37,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,15024,0,55,United-States,>50K
24,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,44,United-States,>50K
52,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,55,United-States,>50K
50,High School Graduate,9,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,16,United-States,<=50K
53,Professional School,15,Never-married,Professional Occupations,Not-in-family,Asian-Pac-Islander,Male,27828,0,40,Philippines,>50K
38,11th Grade,7,Divorced,Management and Administrative Occupations,Not-in-family,White,Male,0,0,55,United-States,<=50K
50,High School Graduate,9,Married-civ-spouse,Service Occupations,Husband,Black,Male,0,0,40,United-States,<=50K
28,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,15,United-States,<=50K
57,High School Graduate,9,Married-civ-spouse,Professional Occupations,Husband,Black,Male,0,0,60,United-States,>50K
32,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,55,United-States,<=50K
48,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,White,Male,5013,0,45,United-States,<=50K
22,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,40,United-States,<=50K
21,Some College Education,10,Never-married,Service Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
44,Academic Associate Degree,12,Divorced,Professional Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
29,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,2057,20,United-States,<=50K
41,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,54,United-States,<=50K
20,Some College Education,10,Never-married,Technical and Labor Occupations,Unmarried,Black,Female,0,0,30,United-States,<=50K
39,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
48,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Wife,White,Female,0,0,50,United-States,<=50K
42,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
19,Some College Education,10,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
33,Some College Education,10,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Some College Education,10,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,50,United-States,<=50K
35,Academic Associate Degree,12,Divorced,Technical and Labor Occupations,Unmarried,White,Female,0,0,24,United-States,<=50K
35,10th Grade,6,Never-married,Management and Administrative Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
